DATE,GAME_ID,TEAM,OPPONENT,PTS,FGA,FTA,TO,FTM,REB,AST,STL,BLK,3PA,3PM,BSN_ID,GAME_URL,HOMEAWAY,POSS,OPP_PTS,OPP_POSS,ORTG_GAME,DRTG_GAME,NET_GAME,TEAM_GAME_NUM,PTS_L5,POSS_L5,OPP_PTS_L5,OPP_POSS_L5,ORTG_L5,DRTG_L5,NET_L5
2026-04-25,70,Osos,Mets,104,71,20,11,15,40,20,9,2,34,15,865e919a-11ad-11f1-ac6f-37cffa7f1ddf,https://www.bsnpr.com/partidos/865e919a-11ad-11f1-ac6f-37cffa7f1ddf,1,90.8,83,92.52,114.53744493392071,89.71033290099439,24.827112032926323,12,475.0,449.96000000000004,464.0,434.24,105.56493910569827,106.85335298452469,-1.2884138788264181
2026-04-28,77,Osos,Indios,100,77,14,8,10,43,19,9,2,32,16,865a5d2c-11ad-11f1-ab23-d9b722cf73d3,https://www.bsnpr.com/partidos/865a5d2c-11ad-11f1-ab23-d9b722cf73d3,1,91.16,88,89.24,109.69723562966213,98.61048857014792,11.08674705951421,13,470.0,447.64,458.0,437.03999999999996,104.99508533643106,104.79589968881568,0.19918564761537993
2026-04-30,81,Osos,Cangrejeros,86,78,25,7,19,46,13,5,2,34,7,86ab3d87-11ad-11f1-aecd-df792945b27e,https://www.bsnpr.com/partidos/86ab3d87-11ad-11f1-aecd-df792945b27e,0,96.0,96,86.24,89.58333333333333,111.31725417439704,-21.733920841063707,14,468.0,460.03999999999996,459.0,448.03999999999996,101.73028432310235,102.44621015980717,-0.7159258367048125
2026-05-02,85,Osos,Vaqueros,70,49,24,9,19,36,15,6,1,25,7,867ad8d5-11ad-11f1-bdba-a35e185e00b3,https://www.bsnpr.com/partidos/867ad8d5-11ad-11f1-bdba-a35e185e00b3,0,68.56,95,88.2,102.10035005834305,107.70975056689342,-5.609400508550365,15,447.0,436.2,456.0,445.11999999999995,102.47592847317745,102.44428468727536,0.031643785902090826
2026-05-04,90,Osos,Mets,90,67,21,12,16,34,18,3,1,32,10,86871537-11ad-11f1-a0dd-eb547bb575be,https://https://www.bsnpr.com/partidos/86871537-11ad-11f1-a0dd-eb547bb575be,0,88.24,108,86.92,101.99456029011786,124.25218591808559,-22.257625627967727,16,450.0,434.76,470.0,443.12,103.50538227987856,106.06607690918938,-2.5606946293108166
2026-05-09,100,Osos,Criollos,94,63,33,12,30,42,18,3,2,31,10,869f6298-11ad-11f1-a484-d5a1c9bc657e,https://www.bsnpr.com/partidos/869f6298-11ad-11f1-a484-d5a1c9bc657e,1,89.52,89,92.12,105.00446827524576,96.61311333043855,8.391354944807205,17,440.0,433.47999999999996,476.0,442.72,101.50410630248224,107.51716660643295,-6.013060303950709
2026-05-11,104,Osos,Atleticos,87,76,23,5,19,35,6,8,0,24,4,8682bdb4-11ad-11f1-b336-1fa49a0dc45e,https://www.bsnpr.com/partidos/8682bdb4-11ad-11f1-b336-1fa49a0dc45e,0,91.12,108,89.16,95.47848990342405,121.13055181695829,-25.65206191353424,18,427.0,433.44,496.0,442.64,98.5142118863049,112.05494306885957,-13.540731182554666
2026-05-13,108,Osos,Mets,87,70,21,5,17,43,18,2,2,34,12,86879ab6-11ad-11f1-a061-ffcdd9747cbf,https://www.bsnpr.com/partidos/86879ab6-11ad-11f1-a061-ffcdd9747cbf,0,84.24,88,83.48,103.27635327635328,105.41447053186391,-2.138117255510636,19,428.0,421.68,488.0,439.88,101.49876683741225,110.93934709466218,-9.440580257249934
2026-03-27,8,Piratas,Vaqueros,67,66,15,14,9,40,15,5,2,23,4,85f1426b-11ad-11f1-968b-2dd284763011,https://www.bsnpr.com/partidos/85f1426b-11ad-11f1-968b-2dd284763011,1,86.6,74,77.48,77.36720554272517,95.50851832731027,-18.141312784585097,1,67.0,86.6,74.0,77.48,77.36720554272517,95.50851832731027,-18.141312784585097
2026-03-30,13,Piratas,Atleticos,73,62,14,15,8,35,17,5,2,25,13,862dcdf9-11ad-11f1-b539-31430745bf20,https://www.bsnpr.com/partidos/862dcdf9-11ad-11f1-b539-31430745bf20,0,83.16,76,88.4,87.78258778258778,85.97285067873302,1.8097371038547578,2,140.0,169.76,150.0,165.88,82.46936852026391,90.4268145647456,-7.957446044481685
2026-04-02,22,Piratas,Capitanes,77,73,11,11,8,37,19,7,1,28,7,862136f7-11ad-11f1-abee-1d38230f517b,https://www.bsnpr.com/partidos/862136f7-11ad-11f1-abee-1d38230f517b,0,88.84,79,87.24,86.67266996848267,90.55479138010088,-3.882121411618215,3,217.0,258.6,229.0,253.12,83.91337973704562,90.4709228824273,-6.557543145381686
2026-04-04,23,Piratas,Leones,90,67,26,7,20,29,22,2,3,23,8,86210c0e-11ad-11f1-a177-877742776877,https://www.bsnpr.com/partidos/86210c0e-11ad-11f1-a177-877742776877,0,85.44,102,83.24,105.3370786516854,122.537241710716,-17.2001630590306,4,307.0,344.03999999999996,331.0,336.36,89.23381002209047,98.40646925912712,-9.172659237036655
2026-04-06,28,Piratas,Mets,86,76,11,9,7,42,24,6,4,32,11,8621719a-11ad-11f1-b868-5d1967288820,https://www.bsnpr.com/partidos/8621719a-11ad-11f1-b868-5d1967288820,1,89.84,89,94.92,95.72573463935886,93.76316898440793,1.9625656549509358,5,393.0,433.88,420.0,431.28,90.57804001106297,97.38452977184197,-6.806489760779002
2026-04-08,34,Piratas,Indios,80,69,18,12,15,32,16,6,1,31,7,8624e467-11ad-11f1-a05d-e7f535a50d90,https://www.bsnpr.com/partidos/8624e467-11ad-11f1-a05d-e7f535a50d90,0,88.92,103,88.32,89.9685110211426,116.62137681159422,-26.652865790451614,6,406.0,436.2,449.0,442.12,93.07657038055937,101.55613860490365,-8.479568224344277
2026-04-10,39,Piratas,Capitanes,95,79,29,18,21,45,17,9,2,27,4,86590748-11ad-11f1-835e-99d0b93e9307,https://www.bsnpr.com/partidos/86590748-11ad-11f1-835e-99d0b93e9307,1,109.76,101,105.8,86.55247813411079,95.46313799621929,-8.910659862108503,7,428.0,462.8,474.0,459.52,92.48055315471045,103.15111420612814,-10.670561051417693
2026-04-12,43,Piratas,Santeros,114,76,29,18,24,45,27,8,1,23,12,863552c5-11ad-11f1-b310-358b94c68f21,https://www.bsnpr.com/partidos/863552c5-11ad-11f1-b310-358b94c68f21,1,106.76,117,115.76,106.78156612963656,101.07118175535591,5.71038437428065,8,465.0,480.72,512.0,488.03999999999996,96.72990514228657,104.90943365297927,-8.179528510692705
2026-04-14,46,Piratas,Gigantes,99,83,20,10,16,45,16,7,2,28,9,86395948-11ad-11f1-9f4c-156796554d86,https://www.bsnpr.com/partidos/86395948-11ad-11f1-9f4c-156796554d86,0,101.8,104,94.12,97.24950884086444,110.49723756906077,-13.247728728196336,9,474.0,497.08,514.0,498.91999999999996,95.3568842037499,103.02252866190973,-7.665644458159832
2026-04-16,51,Piratas,Capitanes,84,66,25,8,20,40,17,3,2,30,8,863a6c5d-11ad-11f1-8591-d7cd8f2e60aa,https://www.bsnpr.com/partidos/863a6c5d-11ad-11f1-8591-d7cd8f2e60aa,0,85.0,86,80.04,98.82352941176471,107.4462768615692,-8.622747449804493,10,472.0,492.24,511.0,484.04,95.88818462538599,105.56978762085778,-9.681602995471792
2026-04-19,57,Piratas,Indios,106,80,28,12,22,41,14,10,1,34,12,864e4b09-11ad-11f1-a1d4-23fcb67dd88e,https://www.bsnpr.com/partidos/864e4b09-11ad-11f1-a1d4-23fcb67dd88e,1,104.32,114,95.72,101.61042944785277,119.09736732135396,-17.48693787350119,11,498.0,507.64,522.0,491.44000000000005,98.10101646836341,106.21846003581311,-8.117443567449698
2026-04-23,66,Piratas,Atleticos,86,76,33,9,17,41,12,7,2,22,3,8685d66b-11ad-11f1-b2e5-b3f4613e539c,https://www.bsnpr.com/partidos/8685d66b-11ad-11f1-b2e5-b3f4613e539c,1,99.52,112,93.04,86.41479099678457,120.37833190025795,-33.96354090347337,12,489.0,497.4,533.0,478.68000000000006,98.3112183353438,111.34787331829196,-13.036654982948164
2026-04-26,72,Piratas,Cangrejeros,96,57,33,17,25,33,21,4,3,17,5,8659e794-11ad-11f1-a157-e36379a4c7db,https://www.bsnpr.com/partidos/8659e794-11ad-11f1-a157-e36379a4c7db,0,88.52,95,88.64,108.45006778129236,107.17509025270758,1.2749775285847846,13,471.0,479.15999999999997,511.0,451.56000000000006,98.2970197846231,113.16325626716271,-14.866236482539605
2026-04-29,79,Piratas,Gigantes,106,80,21,8,17,44,21,5,1,23,9,86730398-11ad-11f1-858d-e3311ea6ecd4,https://www.bsnpr.com/partidos/86730398-11ad-11f1-858d-e3311ea6ecd4,1,97.24,96,93.6,109.00863842040313,102.56410256410257,6.444535856300561,14,478.0,474.59999999999997,503.0,451.04,100.71639275179099,111.52004256828663,-10.803649816495636
2026-05-01,83,Piratas,Atleticos,97,60,25,9,17,30,24,5,1,19,10,86707028-11ad-11f1-80c8-afab8b4d3d04,https://www.bsnpr.com/partidos/86707028-11ad-11f1-80c8-afab8b4d3d04,1,80.0,91,88.68,121.25,102.61614794767704,18.633852052322965,15,491.0,469.59999999999997,508.0,459.68,104.55706984667803,110.51166028541594,-5.95459043873791
2026-05-06,94,Piratas,Indios,83,72,18,12,14,38,14,2,1,22,5,868455a7-11ad-11f1-9986-31430745bf20,https://www.bsnpr.com/partidos/868455a7-11ad-11f1-9986-31430745bf20,0,91.92,113,94.36,90.29590948651001,119.75413310724883,-29.45822362073882,16,468.0,457.2,507.0,458.32,102.36220472440945,110.62139989526968,-8.259195170860224
2026-05-08,98,Piratas,Leones,84,65,31,11,23,45,17,8,4,24,5,86b357fc-11ad-11f1-aafb-db2c1f50ae1f,https://www.bsnpr.com/partidos/86b357fc-11ad-11f1-aafb-db2c1f50ae1f,1,89.64,77,90.48,93.70816599732262,85.10167992926613,8.606486068056498,17,466.0,447.32,472.0,455.76,104.17598140033981,103.56327891872915,0.6127024816106541
2026-05-10,102,Piratas,Santeros,94,70,31,12,20,37,14,7,3,23,6,868946ff-11ad-11f1-85ed-4323a33eb037,https://www.bsnpr.com/partidos/868946ff-11ad-11f1-85ed-4323a33eb037,0,95.64,96,95.44,98.28523630280218,100.58675607711652,-2.301519774314343,18,464.0,454.43999999999994,473.0,462.56,102.10368805562892,102.25700449671393,-0.15331644108501052
2026-05-14,112,Piratas,Criollos,112,87,21,8,11,38,27,6,2,40,15,86b2e27f-11ad-11f1-9ed8-6b426cbdfff1,https://www.bsnpr.com/partidos/86b2e27f-11ad-11f1-9ed8-6b426cbdfff1,1,104.24,119,102.32,107.44435917114352,116.30179827990618,-8.857439108762662,19,470.0,461.44,496.0,471.28000000000003,101.85506241331484,105.24528942454592,-3.390227011231076
2026-03-29,12,Santeros,Capitanes,85,70,14,8,15,27,21,8,0,33,10,85f89be2-11ad-11f1-bc8b-47d6b7c4f300,https://www.bsnpr.com/partidos/85f89be2-11ad-11f1-bc8b-47d6b7c4f300,1,84.16,83,82.92,100.99809885931559,100.0964785335263,0.9016203257892954,1,85.0,84.16,83.0,82.92,100.99809885931559,100.0964785335263,0.9016203257892954
2026-03-31,15,Santeros,Indios,75,72,13,8,10,38,23,8,1,30,11,86148966-11ad-11f1-a992-afab8b4d3d04,https://www.bsnpr.com/partidos/86148966-11ad-11f1-a992-afab8b4d3d04,0,85.72,72,82.48,87.49416705552963,87.29388942774005,0.2002776277895748,2,160.0,169.88,155.0,165.4,94.18412997409936,93.71221281741234,0.4719171566870273
2026-04-02,19,Santeros,Vaqueros,79,64,10,10,7,25,22,7,0,34,12,86479f49-11ad-11f1-9785-4323a33eb037,https://www.bsnpr.com/partidos/86479f49-11ad-11f1-9785-4323a33eb037,0,78.4,96,81.4,100.76530612244898,117.93611793611792,-17.170811813668948,3,239.0,248.28,251.0,246.8,96.26228451748027,101.70178282009724,-5.439498302616968
2026-04-05,27,Santeros,Criollos,107,72,19,12,15,26,24,7,4,31,14,8654032e-11ad-11f1-ac43-199dfc9f8f4d,https://www.bsnpr.com/partidos/8654032e-11ad-11f1-ac43-199dfc9f8f4d,1,92.36,103,98.12,115.85101775660459,104.97350183448837,10.877515922116217,4,346.0,340.64,354.0,344.92,101.5735086895256,102.63249449147628,-1.0589858019506835
2026-04-07,30,Santeros,Vaqueros,88,67,13,13,10,41,24,9,0,35,16,86429bff-11ad-11f1-826e-41819dd183ae,https://www.bsnpr.com/partidos/86429bff-11ad-11f1-826e-41819dd183ae,1,85.72,70,82.0,102.6598226784881,85.36585365853658,17.29396901995152,5,434.0,426.36,424.0,426.92,101.79191293742377,99.31603110653049,2.475881830893286
2026-04-10,38,Santeros,Leones,65,66,11,15,6,32,15,6,1,31,9,864f3a73-11ad-11f1-ba36-93b72c320a3c,https://www.bsnpr.com/partidos/864f3a73-11ad-11f1-ba36-93b72c320a3c,0,85.84,102,90.16,75.72227399813606,113.13220940550134,-37.40993540736528,6,414.0,428.04,443.0,434.15999999999997,96.71993271656854,102.03611571770776,-5.316183001139223
2026-04-12,43,Santeros,Piratas,117,91,29,12,15,48,31,8,2,36,16,863552c5-11ad-11f1-b310-358b94c68f21,https://www.bsnpr.com/partidos/863552c5-11ad-11f1-b310-358b94c68f21,0,115.76,114,106.76,101.07118175535591,106.78156612963656,-5.71038437428065,7,456.0,458.08000000000004,485.0,458.44,99.54593084177435,105.7935607713114,-6.247629929537055
2026-04-15,49,Santeros,Leones,83,63,18,7,13,27,20,5,1,21,6,863d3aa4-11ad-11f1-8bc4-df792945b27e,https://www.bsnpr.com/partidos/863d3aa4-11ad-11f1-8bc4-df792945b27e,1,77.92,77,80.72,106.51950718685832,95.39147670961349,11.128030477244835,8,460.0,457.6,466.0,457.76,100.52447552447552,101.80006990562741,-1.2755943811518904
2026-04-18,54,Santeros,Capitanes,90,72,7,15,6,33,20,8,3,27,12,86439958-11ad-11f1-bbd5-995a265266fc,https://www.bsnpr.com/partidos/86439958-11ad-11f1-bbd5-995a265266fc,1,90.08,95,87.36,99.91119005328596,108.74542124542124,-8.834231192135277,9,443.0,455.32000000000005,458.0,447.0,97.29421066502678,102.46085011185683,-5.166639446830047
2026-04-23,64,Santeros,Osos,94,70,18,11,10,34,27,6,1,19,10,865458ab-11ad-11f1-a2a1-477d7f231592,https://www.bsnpr.com/partidos/865458ab-11ad-11f1-a2a1-477d7f231592,0,88.92,87,89.68,105.71300044984255,97.01159678858161,8.70140366126094,10,449.0,458.52,475.0,454.68,97.9237546889994,104.46907715316266,-6.545322464163263
2026-04-26,73,Santeros,Leones,88,71,10,5,9,27,22,8,0,31,11,86882f6e-11ad-11f1-9a64-8702e5a63170,https://www.bsnpr.com/partidos/86882f6e-11ad-11f1-9a64-8702e5a63170,0,80.4,93,86.24,109.45273631840796,107.83858998144713,1.6141463369608289,11,472.0,453.08000000000004,466.0,450.76,104.17586298225478,103.38095660661993,0.7949063756348522
2026-04-29,78,Santeros,Atleticos,84,70,24,12,17,34,22,9,0,28,7,86622cd4-11ad-11f1-83e6-9d6edb41a1c6,https://www.bsnpr.com/partidos/86622cd4-11ad-11f1-83e6-9d6edb41a1c6,0,92.56,81,86.48,90.75194468452895,93.66327474560592,-2.911330061076967,12,439.0,429.88000000000005,433.0,430.48,102.1215222852889,100.58539304961903,1.5361292356698755
2026-05-01,82,Santeros,Indios,82,73,11,13,8,30,16,8,0,25,8,8671d3b8-11ad-11f1-a664-5bf5d13ed065,https://www.bsnpr.com/partidos/8671d3b8-11ad-11f1-a664-5bf5d13ed065,1,90.84,85,89.0,90.26860413914575,95.50561797752809,-5.237013838382339,13,438.0,442.8,441.0,438.76,98.9159891598916,100.51052967453734,-1.5945405146457432
2026-05-03,87,Santeros,Gigantes,69,62,9,17,5,34,24,5,5,26,6,86852177-11ad-11f1-9a37-b9b1c1d0893a,https://www.bsnpr.com/partidos/86852177-11ad-11f1-9a37-b9b1c1d0893a,0,82.96,98,94.56,83.17261330761814,103.63790186125212,-20.465288553633982,14,417.0,435.68000000000006,444.0,445.96000000000004,95.71244950422327,99.56049869943492,-3.848049195211644
2026-05-06,93,Santeros,Atleticos,76,64,22,9,14,37,13,7,3,29,8,867bbc1c-11ad-11f1-9b74-1d38230f517b,https://www.bsnpr.com/partidos/867bbc1c-11ad-11f1-9b74-1d38230f517b,0,82.68,81,86.24,91.9206579583938,93.9239332096475,-2.0032752512536973,15,399.0,429.44000000000005,438.0,442.52,92.91169895678091,98.9785772394468,-6.066878282665897
2026-05-08,97,Santeros,Capitanes,81,72,20,12,16,49,21,5,0,29,9,86a705ce-11ad-11f1-a291-2dd284763011,https://www.bsnpr.com/partidos/86a705ce-11ad-11f1-a291-2dd284763011,0,92.8,92,85.92,87.2844827586207,107.07635009310987,-19.79186733448917,16,392.0,441.84,437.0,442.2,88.71989860583017,98.82406151062868,-10.104162904798514
2026-05-10,102,Santeros,Piratas,96,67,26,17,20,40,23,6,3,32,10,868946ff-11ad-11f1-85ed-4323a33eb037,https://www.bsnpr.com/partidos/868946ff-11ad-11f1-85ed-4323a33eb037,1,95.44,94,95.64,100.58675607711652,98.28523630280218,2.301519774314343,17,404.0,444.71999999999997,450.0,451.36,90.84367692030942,99.69868840836583,-8.855011488056405
2026-05-13,107,Santeros,Leones,99,77,14,3,12,36,25,5,3,27,9,868f22cf-11ad-11f1-97cf-89591ae60cad,https://www.bsnpr.com/partidos/868f22cf-11ad-11f1-97cf-89591ae60cad,1,86.16,97,80.72,114.90250696378831,120.16848364717542,-5.265976683387109,18,421.0,440.04,462.0,443.08000000000004,95.67312062539769,104.27010923535252,-8.596988609954835
2026-03-22,3,Vaqueros,Cangrejeros,77,70,25,9,18,39,14,9,3,25,7,85ef13da-11ad-11f1-8182-857dfec0cf80,https://www.bsnpr.com/partidos/85ef13da-11ad-11f1-8182-857dfec0cf80,1,90.0,78,89.8,85.55555555555556,86.8596881959911,-1.3041326404355402,1,77.0,90.0,78.0,89.8,85.55555555555556,86.8596881959911,-1.3041326404355402
2026-03-25,4,Vaqueros,Osos,73,57,14,9,12,34,20,7,1,19,7,85f746f7-11ad-11f1-962b-1de1a4c7b1f5,https://www.bsnpr.com/partidos/85f746f7-11ad-11f1-962b-1de1a4c7b1f5,0,72.16,71,82.36,101.16407982261642,86.20689655172414,14.957183270892273,2,150.0,162.16,149.0,172.16,92.501233349778,86.54739776951673,5.95383558026127
2026-03-27,8,Vaqueros,Piratas,74,61,17,9,11,30,13,9,6,22,7,85f1426b-11ad-11f1-968b-2dd284763011,https://www.bsnpr.com/partidos/85f1426b-11ad-11f1-968b-2dd284763011,0,77.48,67,86.6,95.50851832731027,77.36720554272517,18.141312784585097,3,224.0,239.64,216.0,258.76,93.47354364880655,83.4750347812645,9.998508867542057
2026-04-02,19,Vaqueros,Santeros,96,67,10,10,10,32,30,8,1,23,10,86479f49-11ad-11f1-9785-4323a33eb037,https://www.bsnpr.com/partidos/86479f49-11ad-11f1-9785-4323a33eb037,1,81.4,79,78.4,117.93611793611792,100.76530612244898,17.170811813668948,4,320.0,321.04,295.0,337.15999999999997,99.67605282830799,87.49555107367422,12.180501754633767
2026-04-04,24,Vaqueros,Indios,86,75,22,9,12,39,20,10,5,24,6,8621512f-11ad-11f1-b818-23558c6c40c5,https://www.bsnpr.com/partidos/8621512f-11ad-11f1-b818-23558c6c40c5,0,93.68,79,84.2,91.80187873612296,93.82422802850355,-2.0223492923805964,5,406.0,414.72,374.0,421.36,97.89737654320987,88.76020505031327,9.137171492896599
2026-04-07,30,Vaqueros,Santeros,70,57,25,14,15,33,21,8,3,15,5,86429bff-11ad-11f1-826e-41819dd183ae,https://www.bsnpr.com/partidos/86429bff-11ad-11f1-826e-41819dd183ae,0,82.0,88,85.72,85.36585365853658,102.6598226784881,-17.29396901995152,6,399.0,406.72,384.0,417.28,98.10188827694728,92.02453987730063,6.077348399646652
2026-04-09,35,Vaqueros,Osos,77,71,16,13,10,33,13,6,5,23,7,86566245-11ad-11f1-9a0e-df207d29d0b8,https://www.bsnpr.com/partidos/86566245-11ad-11f1-9a0e-df207d29d0b8,1,91.04,85,87.24,84.57820738137082,97.43237047226043,-12.854163090889614,7,403.0,425.6,398.0,422.15999999999997,94.68984962406014,94.27705135493652,0.41279826912362694
2026-04-11,41,Vaqueros,Gigantes,76,65,8,9,4,32,24,6,4,32,12,863865c1-11ad-11f1-bb5f-91a4423972e2,https://www.bsnpr.com/partidos/863865c1-11ad-11f1-bb5f-91a4423972e2,0,77.52,77,80.24,98.03921568627452,95.96211365902293,2.077102027251584,8,405.0,425.64000000000004,408.0,415.8,95.15083168875105,98.12409812409813,-2.973266435347071
2026-04-13,44,Vaqueros,Indios,100,64,19,11,13,35,22,7,1,28,13,863b0f76-11ad-11f1-943f-4b3f6b4bbfa6,https://www.bsnpr.com/partidos/863b0f76-11ad-11f1-943f-4b3f6b4bbfa6,1,83.36,85,80.12,119.9616122840691,106.09086370444332,13.870748579625783,9,409.0,427.6,414.0,417.52,95.65014031805426,99.15692661429394,-3.5067862962396816
2026-04-15,48,Vaqueros,Mets,88,61,19,11,15,33,26,8,7,21,9,866e374d-11ad-11f1-af2e-09eb8b71e85e,https://www.bsnpr.com/partidos/866e374d-11ad-11f1-af2e-09eb8b71e85e,0,80.36,73,86.32,109.5072175211548,84.56904541241892,24.938172108735884,10,411.0,414.28,408.0,419.64,99.20826494158541,97.22619388046898,1.9820710611164287
2026-04-18,55,Vaqueros,Osos,98,67,23,14,17,38,27,6,2,24,9,864e92b0-11ad-11f1-a52d-bbe7d875458b,https://www.bsnpr.com/partidos/864e92b0-11ad-11f1-a52d-bbe7d875458b,1,91.12,91,92.4,107.55048287971904,98.48484848484848,9.065634394870557,11,439.0,423.4,411.0,426.32,103.68445914029287,96.40645524488647,7.2780038954064
2026-04-20,60,Vaqueros,Gigantes,113,80,20,8,12,53,34,8,3,34,15,8650efa4-11ad-11f1-8d14-5951d88c630a,https://www.bsnpr.com/partidos/8650efa4-11ad-11f1-8d14-5951d88c630a,1,96.8,82,93.8,116.73553719008265,87.42004264392324,29.315494546159414,12,475.0,429.16,408.0,432.88,110.6813309721316,94.25244871557938,16.428882256552228
2026-04-22,63,Vaqueros,Cangrejeros,94,62,29,12,24,30,17,7,0,16,2,8689c89c-11ad-11f1-924e-39ca5aa49c56,https://www.bsnpr.com/partidos/8689c89c-11ad-11f1-924e-39ca5aa49c56,0,86.76,110,97.8,108.34485938220378,112.47443762781187,-4.129578245608087,13,493.0,438.4,441.0,450.44,112.4543795620438,97.904271379096,14.550108182947795
2026-04-24,69,Vaqueros,Cangrejeros,109,76,15,12,8,45,27,8,7,25,11,868180d9-11ad-11f1-be6c-bbd82d502d3a,https://www.bsnpr.com/partidos/868180d9-11ad-11f1-be6c-bbd82d502d3a,1,94.6,87,98.8,115.22198731501058,88.05668016194332,27.16530715306726,14,502.0,449.64,443.0,469.12,111.64487145271774,94.43212824010914,17.2127432126086
2026-04-27,75,Vaqueros,Criollos,90,72,25,13,18,44,24,7,4,26,8,8662b2b9-11ad-11f1-a939-e735d77315f0,https://www.bsnpr.com/partidos/8662b2b9-11ad-11f1-a939-e735d77315f0,0,96.0,96,99.64,93.75,96.34684865515857,-2.596848655158567,15,504.0,465.28000000000003,466.0,482.44,108.32187070151306,96.5923223613299,11.729548340183158
2026-04-30,80,Vaqueros,Leones,94,67,24,12,18,35,20,10,7,24,10,86751063-11ad-11f1-9518-55946fa5b60f,https://www.bsnpr.com/partidos/86751063-11ad-11f1-9518-55946fa5b60f,1,89.56,91,83.48,104.95757034390353,109.008145663632,-4.05057531972848,16,500.0,463.72,466.0,473.52,107.8236867074959,98.41189390099679,9.411792806499108
2026-05-02,85,Vaqueros,Osos,95,67,30,8,19,30,27,13,2,26,10,867ad8d5-11ad-11f1-bdba-a35e185e00b3,https://www.bsnpr.com/partidos/867ad8d5-11ad-11f1-bdba-a35e185e00b3,1,88.2,70,68.56,107.70975056689342,102.10035005834305,5.609400508550365,17,482.0,455.12,454.0,448.28,105.9061346458077,101.2759882216472,4.6301464241605
2026-05-05,91,Vaqueros,Criollos,99,85,27,7,22,44,19,11,4,29,7,8685de05-11ad-11f1-affa-995a265266fc,https://www.bsnpr.com/partidos/8685de05-11ad-11f1-affa-995a265266fc,0,103.88,100,99.16,95.30227185213708,100.8471157724889,-5.544843920351823,18,487.0,472.24,444.0,449.64,103.12552939183466,98.74566319722445,4.379866194610216
2026-05-07,96,Vaqueros,Mets,80,65,18,13,12,40,25,5,4,19,4,8676763b-11ad-11f1-9b49-5d1967288820,https://www.bsnpr.com/partidos/8676763b-11ad-11f1-9b49-5d1967288820,1,85.92,90,90.28,93.10986964618249,99.68985378821445,-6.579984142031961,19,458.0,463.56,447.0,441.12,98.80058676331004,101.3329706202394,-2.532383856929357
2026-05-10,103,Vaqueros,Cangrejeros,82,69,33,6,22,43,22,10,4,18,4,869f3afa-11ad-11f1-a593-13db03274e03,https://www.bsnpr.com/partidos/869f3afa-11ad-11f1-a593-13db03274e03,0,89.52,80,91.12,91.59964253798034,87.79631255487269,3.803329983107659,20,450.0,457.08,431.0,432.6,98.45103701758993,99.6301433194637,-1.179106301873773
2026-05-12,106,Vaqueros,Criollos,107,83,14,12,12,50,32,13,4,36,15,8686ea5e-11ad-11f1-a480-af7d1f9c2528,https://www.bsnpr.com/partidos/8686ea5e-11ad-11f1-a480-af7d1f9c2528,1,101.16,80,98.12,105.77303281929616,81.53281695882592,24.240215860470244,21,463.0,468.67999999999995,420.0,447.24,98.78808568746267,93.90931043734908,4.878775250113591
2026-05-14,110,Vaqueros,Atleticos,71,68,17,6,11,27,17,10,1,22,4,86a6584c-11ad-11f1-aac9-99d0b93e9307,https://www.bsnpr.com/partidos/86a6584c-11ad-11f1-aac9-99d0b93e9307,0,81.48,94,88.8,87.13794796269022,105.85585585585586,-18.717907893165645,22,439.0,461.96,444.0,467.48,95.0298727162525,94.97732523316505,0.052547483087451496
